"RRT"	"Group"	"Class"	"Exclude"	"MF"	"VOC"	"X10.11_n_JUN.CDF"	"X1.1_c_JUN.CDF"	"X2.2_h_JUN.CDF"	"X3.3_hxn_JUN.CDF"	"X4.4_hxn_JUN.CDF"	"X5.5_h_JUN.CDF"	"X6.6_n_JUN.CDF"	"X7.7_hxn_JUN.CDF"	"X8.8_h_JUN.CDF"	"X9.9_n_JUN.CDF"	"X11.12_c_JUN.CDF"	"X12.19_c_JUN.CDF"	"X13.Blank_JUN.CDF"	"X1.1_c_AUG.CDF"	"X2.1_c_OCT.CDF"	"X3.2_h_AUG.CDF"	"X4.2_h_OCT.CDF"	"X5.3_hxn_AUG.CDF"	"X6.3_hxn_OCT.CDF"	"X8.5_h_AUG.CDF"	"X9.5_h_OCT.CDF"	"X10.6_n_AUG.CDF"	"X11.6_n_OCT.CDF"	"X12.7_hxn_AUG.CDF"	"X13.7_hxn_OCT.CDF"	"X14.8_h_AUG.CDF"	"X15.8_h_OCT.CDF"	"X16.9_n_AUG.CDF"	"X17.9_n_OCT.CDF"	"X18.11_n_AUG.CDF"	"X19.11_n_OCT.CDF"	"X20.12_c_AUG.CDF"	"X21.12_c_OCT.CDF"	"X22.19_c_AUG.CDF"	"X23.19_c_OCT.CDF"	"X24.Blank_AUG.CDF"	"X25.Blank_OCT.CDF"	"X7.4_hxn_AUG.CDF"	"Year"
0.209	"OTHER"	"sulfo"	"Y"	"O2S"	"sulfur dioxide"	4.778793226	6.013771202	7.053607319	4.65274753	4.285724998	5.855868251	7.40573954	4.832187596	3.679612194	5.214099455	4.219735249	4.219498567	5.838510009	38.12384784	25.75273727	35.7678802	26.5683743	52.54564889	22.98719759	55.06036516	22.63285532	46.73907363	21.76978066	24.89363014	24.05387437	1.475325042	21.31886816	26.62273674	20.80882782	30.45830942	24.9182808	7.315613717	21.66771067	25.9190518	21.9472376	11.43818841	18.61917074	25.91570981	2018
0.238	"HC"	"alkane"	"?"	"C5H12"	"2-methyl-butane"	61.61596487	1.915820873	1.284751662	1.870613728	1.585710779	1.672821733	1.353621806	1.282581257	1.674070806	1.21033427	1.707280408	1.659798107	1.158551322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.243	"OTHER"	"nitro"	"?"	"C5H11NO"	"1-(dimethylamino)-2-propanone"	18.34608965	2.341214179	2.514068007	2.376255815	1.765794751	2.412681599	2.475519631	2.379000806	3.003279231	2.299231118	2.804244421	1.931057344	2.241926563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.228	"ISO"	"isoprene"	""	"C5H8"	"isoprene"	9.698299773	7.858859791	3.732396983	7.238054869	4.397719726	5.612337579	5.846813702	3.82666244	5.210068388	3.218475539	5.257645792	7.15720888	4.711854476	11.2894252	1.910105498	9.473268459	2.697540324	4.554754951	2.744030938	6.411358904	2.615736698	15.59135602	2.448134307	4.437931378	2.826158236	18.08127603	2.251594159	8.10416801	4.005173647	15.01625098	3.28519252	3.927442595	2.43113242	3.846576952	3.320007293	7.046261497	2.738259086	4.092504618	2018
0.258	"OTHER"	"other"	"Y"	"C2H7P"	"dimethylphosphine"	0	0.413778675	0.323052681	0.250479833	0.105595953	0.265885261	0.306403316	0.202287018	0.231154189	0.11344606	0.229384754	0.176562229	0.220602125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.26	"OVOC"	"ester"	"Y"	"C3H6O2"	"acetic acid, methyl ester"	56.52303049	0.081227078	0.049009882	0.063551734	0.024414129	0.065593963	0.046022002	0.045096616	0.133126933	0.029286407	0.05685555	0.0517178	0.040198433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.255	"OTHER"	"other"	"Y"	""	"other"	3.034341089	3.091491521	4.171247853	1.482474085	1.735936165	3.132769131	3.393404396	1.902960909	2.565122964	2.945018263	2.810319708	2.641213734	2.429638532	6.293731868	3.116155573	1.270187717	2.701173581	8.814128015	1.814390281	6.186409718	1.078438433	6.531244516	5.565626997	3.056819339	2.589229929	3.417176161	3.288465299	2.471438444	2.080997327	1.594497047	1.884517255	1.140381394	1.088526074	2.377003059	1.792018867	1.575811448	2.805345925	5.897617052	2018
0.27	"OTHER"	"sulfo"	"Y"	"CS2"	"carbon disulfide"	7.647489124	0.142061027	0.170799034	0.128667924	0.101189303	0.146648134	0.157817652	0.096448453	0.082336782	0.118535542	0.11215516	0.106171348	0.306887883	1.367370623	0.56030271	2.102815118	0.566700319	2.552761545	0.577689908	2.875880395	0.629532823	1.933254277	0.563190466	0.685148882	0.766202429	0.729787447	0.489089299	0.706550743	0.559746482	0.746294716	0.657140889	0.651366306	0.529985826	0.679810015	0.642272717	0.638105848	0.463965496	2.693544971	2018
0.264	"OTHER"	"other"	"Y"	"C3H10OSi"	"trimethylsilanol"	6.37196722	0.780949955	1.612739522	0.479530839	0.575529234	0.510419535	0.757849702	1.237929613	0.780563992	0.516397859	1.270599254	1.013387103	0.602433393	2.993462488	3.969734915	3.529859134	3.153572173	3.072817952	2.653220909	3.215180455	2.865781217	3.360034074	5.163533508	2.746073452	4.686766591	3.217248818	2.497311709	1.975886814	2.156281935	2.097196525	2.545594347	0.596133615	2.836166193	3.509189648	2.729806152	2.030441649	1.972985102	3.799803636	2018
0.285	"HC"	"alkane"	""	"C5H10"	"cyclopentane"	819.5261016	1.900057527	1.654455521	1.589970705	1.276635558	1.87730812	1.761078652	1.509394663	3.545353251	1.167461068	2.605715906	1.796449703	1.786153905	2.683889429	1.127321613	3.530765844	1.402967814	2.850645378	1.372398427	2.831685445	1.373406118	3.733123446	1.297492815	2.078402952	1.591253569	2.052420041	1.284562814	1.84834797	1.861003209	2.252024101	1.478369862	2.533066156	1.524249614	1.652659608	2.038598461	2.176247482	1.175479828	4.150094027	2018
0.305	"OVOC"	"ketone"	""	"C4H6O"	"2-butanone"	39.49968241	4.395080791	4.497742423	2.80771365	1.984098988	3.074731814	4.305342884	3.572247712	3.971647626	2.650006454	4.438885081	2.594311767	3.714779011	1.99078911	1.870607658	3.439256153	2.543985582	2.427501467	2.861505357	2.520540384	2.404457271	3.297119287	2.564583372	2.402445022	2.371590984	4.184225427	2.295612711	1.772831298	3.496618144	2.540540964	2.512592654	2.243850147	2.194025088	2.834180479	2.467920659	2.645548944	2.176770498	2.987058868	2018
0.306	"HC"	"alkane"	""	"C6H14"	"hexane"	1508.168059	3.146325309	1.978999831	1.96807243	1.645285484	3.39618843	1.961571257	1.32315462	9.104567583	1.187161683	3.46092592	2.022033575	2.06345334	2.737981157	0.961408944	0.93797933	1.280622614	0.84261739	1.154011195	0.983021601	1.375790707	1.085419175	1.849433087	0.799585783	3.5549171	1.054476979	2.439200481	0.502880848	3.655053652	0.920161409	2.770278903	0.529380826	0.986761762	0.836605292	1.563694339	0.691678553	1.084911898	3.921278085	2018
0.313	"OVOC"	"furan"	""	"C5H6O"	"2-methylfuran"	2.979569005	1.370542016	1.196616423	0.741917315	0.667413175	0.894121419	1.23993405	1.110756153	1.143084992	0.731298138	1.732510179	0.878630674	1.193761668	1.164063976	0.671457263	1.523593001	0.999578008	1.006036563	1.096976048	1.25882192	0.930685298	1.45343716	0.889588009	1.073753669	0.847021249	1.420822463	0.822445048	0.97151738	1.357169513	1.198117869	0.91689688	1.09661746	0.862505863	1.088032	0.960348202	0.96150618	0.741054501	1.326528348	2018
0.321	"OVOC"	"ester"	""	"C4H8O2"	"ethyl acetate"	44.5168832	0.691781332	0.524082798	0.364939673	0.391340651	0.384313766	0.727742609	0.439604043	0.676839286	0.388641281	0.702324062	0.415545905	0.459327596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.325	"OVOC"	"ester"	"Y"	"C3H6O3"	"carbonic acid, dimethyl ester"	3.392444479	0.253033147	0.325572724	0.276957782	0.104531956	0.098076226	0.138793818	0.279433167	1.267701135	0.701707318	0.445616845	0.110416627	0.220347975	0.008047005	0.003369732	0.007126052	0.003423941	0.016180415	0.001843589	0.006423988	0.00112579	0.005802993	0	0.000303393	0.003002846	0.015395161	0	0.003870581	0	0	0	0	0.000710212	0.006391782	0.001928315	0.006648024	0.001508398	0.011221741	2018
0.325	"OTHER"	"halogen"	"Y"	"CHCl3"	"halogen"	80.78679706	0.160863041	0.079917029	0.115128565	0.098607944	0.137235002	0.078469596	0.065273336	0.318509388	0.0414098	0.180590918	0.138345713	0.08994023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.327	"OTHER"	"halogen"	"Y"	"CHCl3"	"trichloromethane"	83.42691486	0.141583713	0.06865913	0.097712065	0.089578744	0.123016331	0.075805427	0.054789106	0.234556498	0	0.150344379	0.125990669	0.081040455	1.034633713	0.257907772	0.471219713	0.50559204	0.324682495	0.426407327	0.451207708	0.197123256	0.387852345	0.232669628	0.355092601	4.923740873	0.326314088	4.371167729	0.187960744	0.215643687	0.381202889	0.30233707	0.242887767	0.323959765	0.402992459	0.597954131	0.173815907	0.224435562	0.336323631	2018
0.338	"OVOC"	"ester"	""	"C4H8O2"	"methyl propionate"	0	0.287076431	0.156204642	0.182900708	0.157227273	0.135787165	0.161327149	0.096518183	0.221904425	0.108360091	0.165846247	0.15573801	0.123201914	0.049559987	0.041681483	0.007579756	0.039776372	0	0.065266059	0	0.094558316	0.008933885	0.083613293	0.040775893	0.128862278	0.047612626	0.07880008	0.014342172	0.157384906	0.038306365	0.102493735	0.008376337	0.063128361	0.039903542	0.070215065	0.034594391	0.070756064	0.018327505	2018
0.338	"OVOC"	"furan"	""	"C4H8O"	"tetrahydrofuran"	0	0.691233061	0.589590941	0.560711354	0.434321606	0.61167995	0.600229842	0.516581139	2.44208704	0.57351579	6.368326975	3.839790796	0.542902352	0.276504412	0.123369102	2.800136438	0.128560514	0.181057599	0.147367525	0.193228267	0.132818974	0.224078498	0.183409143	0.124635101	0.09680954	0.165170902	0.137108811	0.12135571	0.627938193	0.184019029	0.475380727	0.109777217	0.108327492	0.191996016	0.180658661	0.158678944	0.105853512	0.327447591	2018
0.339	"HC"	"alkane"	""	"C6H12"	"methyl cyclopentane"	46.78030594	1.45219003	0.642221524	0.922750208	0.776406901	0.602502741	0.57935735	0.373184208	0.777510255	0.378401385	0.470028636	0.444961235	0.48947135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.377	"HC"	"Bz"	""	"C6H6"	"benzene"	3.391372735	2.424370461	2.420527244	1.477171217	1.249298658	1.422861138	2.426192521	2.044093877	3.488764101	1.43292687	4.616776727	1.479972834	1.820333798	5.694772521	4.295700896	7.457166936	5.436941937	4.986295387	5.362277441	5.007642915	5.334492856	5.653734735	5.180459002	4.357882276	5.196733	4.753463784	4.546440943	3.409151549	8.424458099	5.970501624	5.421054966	7.240809791	4.534676308	5.99903595	5.86598294	5.025445175	4.388555175	8.595696707	2018
0.382	"OVOC"	"furan"	""	"C5H10O"	"furan"	0.350294405	0.273014847	0.256518794	0.18197889	0.161383528	0.192642702	0.242931479	0.241923303	0.439245048	0.158584119	0.258410361	0.206738788	0.208967122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.389	"HC"	"alkane"	""	"C7H16"	"3-methyl-hexane"	8.172116953	2.28822291	1.448273953	1.447780019	1.416768545	1.316228297	1.440746997	1.074144419	6.334660826	0.954654155	1.047877099	2.250042792	1.108481409	1.907520119	2.464524146	0.531434668	3.254803672	0.763100287	3.630735561	0.772424368	6.242262255	0.786864194	4.881437856	3.211954721	5.251234333	4.262985212	3.858656011	1.575230946	9.596953504	2.998475409	5.412441756	0.710938861	4.239787925	3.374888669	4.75414583	2.262438439	5.132023376	0.635371223	2018
0.393	"OTHER"	"other"	"Y"	"C2H8O2Si"	"dimethyl-silanediol"	0.732895136	0.623322176	0.633832959	0.558547845	0.267884854	0.181888978	0.296728471	0.681989296	1.024839611	0.693940362	0.293175014	0.297092214	0.306863653	0.580368582	0.680542886	0.45971077	1.152051753	1.350242684	0.4118035	0.614173301	0.314747494	0.443649389	1.805976905	0.36866575	0.519722751	1.491244389	1.163479104	0.477830963	0.833462548	0.18465042	0.477168861	0.298439259	0.450242063	0.795258869	0.544145874	0.590212285	0.579301901	0.302730701	2018
0.401	"HC"	"alkene"	""	"C6H10"	"cyclohexene"	4.258148793	6.137097216	4.060395762	4.141091711	0.713504497	2.986031874	3.463124048	2.647913028	1.806890333	0.650631326	2.821401827	2.931339118	3.786494095	4.951651188	1.122798607	2.544805101	0.919180981	2.07156064	0.619715484	3.003880197	1.13750986	4.246036632	0.968841874	1.516900189	1.802327925	2.331427755	1.114129987	1.305920028	1.100089117	2.578609964	1.13427449	1.127929688	0.781271016	1.340055247	1.026562281	1.322781977	1.154297338	2.318448827	2018
0.396	"OVOC"	"ovoc"	""	"C4H8O2"	"1,3-dioxane"	21.36915162	0	0.090353104	0	0.025654404	0.0343904	0.072234839	0.043693599	0.045362093	0.050978967	0.124003826	0.044048957	0.059349607	1.587470908	0.496680766	2.044287494	0.724878263	1.325761537	1.309613814	1.835868193	1.26875197	2.397286404	1.056006134	1.386122753	1.362050338	1.972148382	0.551493356	0.527917268	1.787457342	2.556077988	0.715027187	2.001760974	0.628800269	2.520971298	1.220589544	1.439264744	0.725628721	2.121412195	2018
0.404	"OVOC"	"ketone"	""	"C5H10O"	"2-pentanone"	4.000541651	0.319641864	0.731974561	0.138405808	0.100720759	0.223736368	0.76031538	0.682603802	0.52904078	0.294267325	0.739464055	0.255948674	0.520674808	0.445150038	0.248508875	0.812157877	0.524917233	0.502547065	0.490005581	0.4915243	0.382564871	0.714650585	0.42383919	0.38233732	0.456932011	0.4835586	0.368534507	0.239754957	0.996768002	0.366307515	0.390478845	0.419963466	0.322343491	0.528157357	0.37002222	0.47465327	0.322374347	0.947221456	2018
0.406	"HC"	"alkane"	""	"C8H18"	"2,2,3,3-tetramethyl-butane"	4.720502957	5.007347326	2.408287808	2.85246695	2.594030408	1.666907706	2.251058985	1.486444181	1.790984473	1.285417334	1.457182757	1.712945369	1.75378563	1.569374492	0.76422123	0.718268374	0.666007607	0.878800095	0.805321687	0.954793059	0.965691545	1.105260265	0.760935567	0.317768866	1.783569091	0.339383009	0.84413183	0.229224446	0.873445323	0.562481664	0.987135226	0.262309705	0.697300884	0.205467292	0.733643033	0.242334732	0.560369758	0.723390959	2018
0.42	"OVOC"	"aldehyde"	""	"C6H12O"	"ovoc"	29.03698097	2.889357249	6.169044794	1.017765374	1.864528443	1.738161984	5.688928869	5.536158011	4.313805985	2.341456656	6.456857506	1.83257889	4.314305123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.418	"OVOC"	"ketone"	""	"C5H10O"	"3-pentanone"	2.574539481	0.626440921	0.976727695	0.195561302	0.480205156	0.283795595	0.874313802	0.820243081	0.640451697	0.388707796	0.91247716	0.315842927	0.693696192	0.449726236	0.299326289	0.908533438	0.616786407	0.444094974	0.781670408	0.48553521	0.608332375	0.702518092	0.674740973	0.546692527	0.699487059	0.7783688	0.479428162	0.309337147	1.328109577	0.568705884	0.526613887	0.460046228	0.530652061	0.882366436	0.553214028	0.619894181	0.492898425	0.82123847	2018
0.421	"HC"	"alkane"	""	"C7H16"	"heptane"	9.136385597	2.749005655	1.991381762	1.516311782	1.547664185	1.300776509	1.633613584	1.435101967	3.197280887	1.273451261	1.92927924	1.573832823	1.297999327	1.858971257	1.760129184	1.402750261	2.28570163	1.154403587	2.583184373	1.08720608	4.110936554	1.202126629	3.523483446	2.035142638	3.286684984	2.861567287	2.369766683	1.229601405	5.303010759	2.14573437	3.501993618	1.099908464	2.86568326	2.282845872	3.813731803	1.618768517	3.327740261	1.365780772	2018
0.44	"OTHER"	"other"	""	"C8H16"	"2,4,4-trimethyl-1-pentene"	0.623965215	0.660152676	0.448767254	0.453223515	0.193472752	0.652682531	0.579909582	0.730389044	0.70637259	0.199603475	0.512075204	0.460221485	0.313821553	0.673570628	1.457104743	1.117100591	5.059422691	1.44091212	2.234506834	0.627804598	3.566923937	1.016291538	2.207525083	3.912937679	2.17313573	4.966195278	1.931893108	1.451664282	2.137871348	8.113231157	3.095360303	2.945024047	1.978502845	2.584802437	3.496893843	4.684022171	1.239415456	0.64314741	2018
0.456	"OVOC"	"ester"	""	"C5H10O2"	"butanoic acid, methyl ester"	2.734886105	0.011511148	0.007441955	0	0	0	0.004893347	0.00687999	0.012427824	0.005181974	0.010085562	0.00480648	0.002503037	0.005289368	0	0.004460567	0.003557653	0.009779892	0	0.004481667	0	0.006714542	0.005527026	0.003213914	0.00271575	0.009049764	0.005208386	0.002980191	0.007252338	0	0	0.002445059	0	0.005480707	0.001557037	0.008438792	0	0.027086074	2018
0.498	"OTHER"	"sulfo"	"Y"	"C2H6S2"	"dimethyl-disulfide"	2.075028039	0.030888558	0.069699606	0.012767196	0.011325196	0.026302451	0.040988722	0.049696418	0.022181039	0.009644999	0.032806878	0.010888835	0.039678596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.535	"HC"	"Bz"	""	"C7H8"	"toluene"	23.39785747	5.75400815	3.375235984	3.331064349	2.522996285	2.23613999	3.183107968	2.317394277	3.020251756	1.601168181	5.063354752	2.079606087	2.791415972	2.936561796	1.55978604	2.428766461	2.164735254	3.059751814	2.201899295	2.049482643	2.057540004	2.667181675	1.871533112	1.667007712	3.288723565	1.513395743	2.081576503	1.211500746	2.274753198	1.885312522	2.195918484	1.885671762	1.543713991	1.374025878	1.932266738	1.296417494	2.154749456	2.71951874	2018
0.54	"HC"	"Bz"	""	"C7H8"	"bz"	5.534056984	0.2119935	0.310755618	0.083167997	0.090452126	0.085555917	0.298664667	0.165204479	0.151998457	0.118505331	0.342425862	0.116891978	0.18598289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.571	"HC"	"alkene"	""	"C8H16"	"1-octene"	9.376908321	5.924575303	3.425394706	1.996538852	1.863435643	1.837053306	3.327120922	2.676176391	2.428977609	1.85935319	5.068583216	2.827225039	4.502341858	1.066853982	0.622862773	1.810645672	1.590472619	0.966330979	2.159088415	0.926899501	1.645849243	2.336226822	1.176352404	1.494826608	1.406939186	1.557486529	1.236219707	0.937255616	2.012153292	2.15582106	1.353753465	1.665705393	1.246639793	1.273242187	1.091834788	1.531833613	1.190805976	1.456534094	2018
0.574	"OVOC"	"ovoc"	""	""	"ovoc"	8.4439227	0.540844678	0.616676516	0.214338498	0.160609041	0.237773119	0.517069702	0.48575166	0.555901945	0.405572215	0.567160658	0.226739609	0.562826353	0	1.224446812	3.172187818	2.097799376	2.109008626	2.227841338	0	1.620076827	0	1.970541581	1.691562699	1.672081923	1.892911446	1.730828862	1.330591151	2.392645639	1.995084841	2.062142605	2.042432432	1.186781917	1.890334525	0	2.021471155	1.192920297	4.742981653	2018
0.587	"HC"	"alkane"	""	"C8H18"	"octane"	9.057561683	2.188176447	1.460534349	1.442291142	1.723888806	1.032827383	1.657361703	1.293667359	1.575336656	1.457494314	1.923236784	1.424655013	1.538708026	0	13.88723263	49.02527223	25.7042505	29.56231019	26.63095263	0	17.91433819	0	26.02062472	22.93834097	19.74074034	23.14662053	21.78468804	14.64793518	27.37977178	28.51180224	31.36551699	34.29079301	13.89402599	30.12841384	0	33.24501588	16.77109636	90.03515916	2018
0.587	"GLV"	"aldehyde"	""	"C6H12O"	"hexanal"	246.3607834	4.067530684	9.444417079	2.58772928	12.23356349	4.310900278	8.849656249	8.280282489	6.426189336	7.285886928	10.34792796	4.157531715	5.871709727	0	1.138290793	3.236912761	2.993180795	2.475316816	4.806389011	0	3.181020046	0	3.495281331	2.590192675	2.617371842	4.922129442	2.666251969	4.077005952	3.935124479	3.249851008	3.132475166	1.325696847	1.18597133	1.563402809	0	0.740669018	1.122033375	3.619433097	2018
0.588	"OVOC"	"ester"	""	"C6H12O2"	"butanoic acid, ethyl ester"	64.21920756	0.019521252	0.06290117	0.007934394	0.032272569	0.022906193	0.033121573	0.030989544	0.057694232	0.026533168	0.14592614	0.046123456	0.018945376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.613	"OVOC"	"ester"	""	"C6H12O2"	"acetic acid, butyl ester"	69.35446714	0.054957927	0.058578908	0.043599143	0.150923632	0.039542567	0.075564006	0.091165521	0.075228909	0.160649764	0.139794208	0.097912865	0.061116928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.615	"OTHER"	"halogen"	"Y"	"C2Cl4"	"tetrachloroethylene"	1.968346149	0.115852133	0.047351999	0.078833488	0.079352796	0.038631975	0.041513156	0.023337587	0.033400808	0.026259853	0.039837791	0.039053696	0.030559201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.622	"OTHER"	"other"	"Y"	"C6H18O3Si3"	"hexamethyl-cyclotrisiloxane"	19.5201526	5.799786008	5.828619244	1.47384207	3.032260845	2.311520549	6.651359484	6.889112057	5.181799692	2.758720644	9.291005238	3.065184977	3.428480007	2.908635302	3.882344418	16.43893231	3.804094958	7.507122225	16.63610283	5.09295711	7.268010858	5.956353795	18.9038104	11.61504297	33.3913386	12.86314918	5.829970554	4.498615791	7.239140116	5.723276579	6.210125059	2.315884019	3.264952899	240.2927889	6.893122404	6.453121584	4.253319431	9.465821657	2018
0.63	"HC"	"alkane"	""	"C9H20"	"2,4-dimethyl-heptane"	4.767603268	5.49394714	2.719727747	3.261764516	2.104562897	1.422129443	1.542170662	0.792927771	0.519859993	0.604929908	1.181129643	0.822934966	1.129397272	6.42415372	1.373315321	2.303938886	0.684090531	1.21911127	1.000722565	1.789512037	0.881298762	2.657255859	0.545758883	0.664938545	1.252164094	1.019157813	0.444591403	0.580490289	0.647936012	1.231555214	0.591370053	0.434856415	0.389072364	0.419253506	0.376543447	0.529803304	0.38391707	1.286285795	2018
0.636	"HC"	"alkene"	""	"C8H14"	"1,3-octadiene"	0.061008114	0.01580111	0.049669612	0.020036216	4.284677392	0.035818934	0.081826878	0	0	0.292112954	0.108931824	0.026412931	0.05934766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.653	"OVOC"	"furan"	""	"C5H4O2"	"2-furaldehyde"	6.214007442	4.312307923	2.6401442	1.676969305	1.753403627	3.753669274	4.290760264	2.405595171	2.425812652	2.513169655	3.181769434	3.35237901	2.114284996	0.99332277	0.80784778	1.153455171	1.047307595	1.291440103	1.188196192	1.073796407	1.18325626	1.160934667	1.277487093	1.366589323	0.961702132	1.854034414	0.977876074	1.576967367	1.538189698	1.113276844	1.443462624	0.47038485	0.715894236	1.022848518	0.819123164	0	0.539981654	2.740160649	2018
0.656	"OVOC"	"ovoc"	""	""	"ovoc"	0.976937646	0.5408093	0.984210992	0.345882831	0.520736356	0.432517057	1.106836788	0.884119962	1.030429608	0.892963024	1.040995668	0.425264848	0.610404822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.691	"GLV"	"aldehyde"	""	"C6H10O"	"trans-2-hexen-1-al"	13.91460203	6.281385036	5.306491651	4.009501972	7.239951235	4.297583619	6.411903034	5.111743377	4.867806835	4.783279643	5.623538975	4.002073099	4.013842159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018
0.696	"GLV"	"alcohol"	""	"C6H12O"	"cis-3-hexen-1-ol"	0	0	0	0	0.161298434	0	0.004809337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018
0.715	"HC"	"Bz"	""	"C8H10"	"ethylbenzene"	5.049628156	0.387284894	0.245657654	0.221075613	0.187680763	0.155009265	0.223215993	0.184862999	0.16329357	0.137326005	0.286954489	0.150505446	0.18806414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.732	"HC"	"Bz"	""	"C8H10"	"p-xylene"	13.62477363	10.4283073	6.80568986	7.575336438	1.312176108	4.417542126	3.894322346	3.615939796	2.477903784	0.969764588	6.436340655	2.532127143	6.093802834	3.378758238	0.828662367	1.970634876	1.478783448	1.90978484	1.213177323	1.875282978	1.295301464	2.748549494	0.961946688	1.334048035	1.733381013	1.709266174	1.067352987	0.868024102	1.239838408	1.701966163	1.209430744	1.148487832	0.855600048	0.914690025	0.999078354	1.106314235	1.235992632	2.129607209	2018
0.735	"OVOC"	"ester"	""	"C7H14O2"	"1-butanol, 3-methyl-, acetate"	19.152153	0.235356737	0.256546816	0.153295478	0.166899782	0.141787919	0.276411515	0.289600008	0.265042629	0.167074077	0.30929997	0.153171011	0.185464956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.741	"OVOC"	"ester"	""	"C7H14O2"	"1-butanol, 2-methyl-, acetate"	73.98335701	0.044432441	0.124711225	0.032254329	0.041324138	0	0.09845713	0.137052435	0.082400639	0.045400948	0.25024892	0.055764474	0.084716529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.765	"OVOC"	"ketone"	""	"C7H14O"	"2-heptanone"	7.146125533	0.463734216	1.384924698	0.25500481	0.495533809	0.271368972	1.093608007	1.126988304	0.942668631	0.752105725	1.411268873	0.295397572	0.756829054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.766	"HC"	"alkene"	""	"C9H18"	"1-nonene"	3.839226698	2.085312489	2.150310583	0.619906232	0.668717855	0.861500221	2.088327048	1.887900086	1.442756603	1.01814497	3.599525799	1.302018389	2.83646563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.77	"OVOC"	"acid"	""	"C6H8O2"	"sorbic acid"	1.322570604	0.209793876	0.208226875	0.079856553	0.102587403	0.07355305	0.192893863	0.194800992	0.15821343	0.086465772	0.212493629	0.068708752	0.127418194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018
